;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Loja;1105;Chaguarpamba;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1106;Espindola;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1107;Gonzanama;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1108;Macara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
Loja;1109;Paltas;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1110;Puyango;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1111;Saraguro;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1112;Sozoranga;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1113;Zapotillo;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
Loja;1114;Pindal;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Loja;1115;Quilanga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Loja;1116;Olmedo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Los Ríos;1201;Babahoyo;10;8;15;9;6;5;10;3;12;9;11;15;17;7;8;9;8;7;12;8;6;10;10;10;9;6;6;5;7;5;3;2;2;4;4;7;4;6;8;6;9;6;4;4;10;4;4;1;4;7;6;3;6;7;3;1;6;2;9;1;6;8;6;6;2;5;4;3;4;7;7;8;4;6;6;5;3;3;2;6;1;1;2;2;5;6;5;5;3;3;4;4;2;6;9;6;6;3;5;8;8;3;6;7;4;5;9;5;6;6;4;4;1;2;1;2;1;1;2;4;1;5;10;6;3;4;0;1;0;2;2;1;3;4;2;3;1;0;1;0;1;1;1;0;3;1
Los Ríos;1202;Baba;1;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;2;0;2;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;3;1;0;0;0;2;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;2;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;2;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0
Los Ríos;1203;Montalvo;1;0;0;0;0;0;1;1;0;0;0;1;0;1;2;0;2;1;2;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;2;1;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
Los Ríos;1204;Puebloviejo;1;3;2;0;1;3;3;0;1;0;2;5;5;3;4;3;4;6;9;2;2;2;2;0;2;1;1;3;0;4;1;6;0;0;0;1;0;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;1;1;1;0;2;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;2;3;3;1;1;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Los Ríos;1205;Quevedo;11;13;15;11;10;15;13;14;7;11;8;7;7;17;14;18;5;9;5;10;6;7;7;13;16;12;13;4;6;3;5;6;7;11;7;8;5;8;9;4;10;10;3;7;6;8;9;7;7;9;7;6;4;6;10;8;8;5;6;12;9;7;11;3;14;7;10;16;5;10;5;6;8;10;9;12;3;9;4;8;4;4;7;9;4;7;6;12;6;2;3;8;7;11;12;7;2;2;6;4;7;5;3;3;7;8;3;5;8;5;11;5;6;13;4;11;3;6;3;4;7;2;0;5;1;3;2;4;8;8;5;2;2;1;4;3;3;3;5;7;4;1;6;2;1;5
Los Ríos;1206;Urdaneta;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;3;1;1;1;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Los Ríos;1207;Ventanas;7;0;1;4;2;1;3;0;4;1;7;2;6;1;2;1;1;0;0;1;3;4;4;2;5;3;1;0;4;3;3;2;2;1;2;5;1;0;2;0;1;1;0;3;1;4;1;1;2;1;2;1;1;7;5;1;2;0;4;4;4;3;4;1;1;3;4;2;1;2;2;3;1;3;1;1;2;0;0;2;1;2;1;0;1;1;2;1;2;1;2;3;1;3;1;3;3;3;0;3;1;1;1;1;1;1;0;3;4;1;3;5;6;5;2;5;0;2;0;0;0;2;3;0;0;0;0;2;0;0;0;1;0;2;1;0;3;0;0;1;0;0;2;0;0;0
Los Ríos;1208;Vinces;2;6;9;10;7;0;3;3;3;1;4;3;4;1;5;1;5;4;2;2;1;2;2;4;1;2;4;2;2;2;4;1;4;4;1;0;3;1;0;0;0;0;0;2;0;0;4;2;3;1;0;0;0;2;4;1;3;3;0;0;1;3;1;2;2;5;1;1;0;0;1;0;0;1;1;3;0;1;2;0;0;1;1;0;1;1;2;0;4;1;2;2;2;1;1;2;0;1;1;2;1;0;0;1;3;1;1;1;2;2;2;2;1;1;2;3;2;1;0;1;0;1;1;0;1;0;1;1;2;2;1;0;0;0;2;3;0;0;1;2;1;2;2;0;1;0
Los Ríos;1209;Palenque;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;4;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;2;0;0;0;0;1;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;1;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Los Ríos;1210;Buena Fe;2;0;7;1;5;2;3;2;5;2;3;1;3;0;2;4;4;0;3;4;2;2;4;5;4;2;2;0;1;0;0;3;1;1;2;0;2;0;1;1;2;0;2;3;2;3;1;2;4;2;6;1;0;1;5;3;0;3;3;2;3;1;4;2;0;1;2;1;2;1;1;1;4;2;3;1;0;0;0;2;1;1;1;1;0;1;2;4;0;1;1;1;1;3;0;5;3;1;0;2;5;2;4;3;1;2;3;3;3;3;1;4;5;3;1;1;2;4;2;2;2;3;4;3;1;6;2;1;2;1;0;0;0;1;1;2;4;2;0;1;2;1;0;3;0;1
Los Ríos;1211;Valencia;1;0;0;1;0;2;1;2;1;0;0;1;0;2;1;1;0;2;0;0;0;1;0;1;2;3;2;1;1;1;1;2;0;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;1;1;2;1;0;1;0;0;1;0;2;1;2;0;2;3;1;2;1;1;0;2;0;0;1;0;0;0;2;0;2;0;0;1;0;0;0;0;1;0;0;0;0;2;1;1;1;1;1;1;3;1;0;0;1;2;5;3;4;6;5;1;1;1;5;2;0;1;1;1;3;4;2;1;0;3;1;3;2;0;1;0;1;0;0;1;1;1;2;0;1;1;2
Los Ríos;1212;Mocache;0;0;3;0;0;1;0;0;2;2;2;0;1;2;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;2;0;0;1;0;1;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;1;0;2;1;0;0;0;0;1;0;2;0;0;0;0;0;1;1;0;1;1;2;0;0;0;0;1;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;2;3;1;4;3;1;1;1;0;0;0;0;2;1;5;1;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Los Ríos;1213;Quinsaloma;1;0;0;0;2;0;0;0;0;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Manabí;1301;Portoviejo;11;10;18;10;7;8;8;6;8;10;14;8;8;15;15;26;12;8;8;11;8;5;6;8;7;8;5;21;7;9;12;7;5;9;3;9;7;16;9;17;13;6;2;7;5;5;3;4;3;9;8;9;10;4;6;3;4;8;9;4;5;5;10;7;9;7;5;11;4;11;16;12;3;7;5;7;11;3;4;4;10;10;9;7;2;7;3;9;6;6;7;16;11;6;4;3;6;3;8;18;18;12;9;13;17;22;17;20;14;13;28;8;14;22;14;13;20;12;23;21;12;12;15;23;12;13;7;11;13;12;15;13;8;7;11;8;13;7;9;3;10;11;5;4;2;6
Manabí;1302;Bolivar;1;1;1;0;1;0;2;0;0;1;2;1;0;0;2;0;3;1;1;2;1;0;0;3;0;2;1;0;1;1;0;3;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;0;2;1;0;0;0;0;0;0;2;0;1;0;0;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;1;0;2;4;0;0;0;1;2;0;1;0;1;0;1;0;2;2;0;0;0;2;1;1;0;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;1;0;0;0;0
Manabí;1303;Chone;4;4;2;2;2;3;3;1;3;3;2;3;4;1;4;4;5;6;0;5;1;0;4;4;3;8;1;2;1;3;2;0;2;4;0;3;0;3;1;0;0;4;0;0;0;1;2;3;0;0;2;2;0;0;0;3;1;3;1;1;1;2;0;1;1;0;3;2;1;2;1;3;3;4;1;0;0;0;1;1;1;2;2;0;2;1;0;0;0;2;1;2;2;1;2;2;1;0;0;1;0;3;1;3;5;1;4;1;4;0;1;1;0;1;1;1;2;1;5;1;2;2;1;1;1;1;1;2;1;2;2;0;3;3;2;2;1;1;0;1;0;0;2;1;4;1
Manabí;1304;El Carmen;3;1;0;3;1;1;0;2;6;3;4;2;0;2;3;3;1;6;4;0;1;1;4;5;2;2;1;0;0;4;1;2;1;1;1;1;2;1;3;5;6;1;3;5;1;2;1;2;2;0;2;2;1;0;3;0;1;0;2;3;0;2;0;2;0;1;0;3;2;1;1;0;2;3;0;0;0;1;1;0;2;2;1;1;4;4;1;0;3;3;1;0;0;0;1;0;3;1;2;2;1;2;0;1;3;3;2;1;1;0;0;0;0;1;2;0;3;0;1;0;1;0;2;1;1;1;0;2;0;1;4;3;1;2;2;0;3;2;1;0;0;0;1;1;1;2
Manabí;1305;Flavio Alfaro;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;1;1;0;0;1;0;0;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
Manabí;1306;Jipijapa;0;0;1;1;1;0;0;2;0;2;1;0;0;2;0;0;0;1;1;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;2;0;0;0;1;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;2;0;0;0;2;0;0;1;1;0;1;0;2;2;2;1;1;2;2;1;3;3;2;1;3;1;1;0;2;0;3;0;1;0;2;0;2;0;1;2;1;1;3;0;0;1;2;2;0;0
Manabí;1307;Junin;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1;0;1;2;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;2;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Manabí;1308;Manta;14;11;10;13;11;8;11;11;11;8;16;14;14;8;18;14;18;24;15;6;10;11;13;10;6;7;20;12;11;16;11;6;11;14;4;6;8;8;17;15;15;15;8;8;3;7;10;15;9;6;9;4;7;7;4;0;8;4;5;14;12;16;9;5;18;13;9;10;12;9;12;15;8;8;6;3;4;1;7;7;7;14;11;8;8;9;6;11;2;2;10;6;5;2;6;9;4;5;5;14;11;9;9;10;17;15;14;6;5;4;5;3;5;4;4;0;4;5;7;6;6;4;5;3;2;2;4;9;8;5;4;4;4;6;4;4;5;3;4;2;4;8;1;2;1;0
Manabí;1309;Montecristi;3;1;2;3;2;2;1;2;1;0;4;2;4;3;6;3;3;3;2;1;2;1;1;1;2;0;1;2;3;2;1;4;1;1;0;1;1;0;4;3;2;1;1;0;0;0;0;0;1;2;2;2;1;2;4;2;0;3;1;1;3;8;3;3;0;2;2;2;2;4;2;3;1;1;3;2;1;1;6;0;1;3;1;1;1;0;0;1;1;2;6;2;1;0;0;1;1;0;1;4;0;0;2;2;1;3;2;3;0;1;3;0;2;4;3;2;1;2;1;2;2;2;0;2;1;0;3;3;2;3;0;0;1;0;0;0;1;2;1;3;0;1;0;1;0;0
Manabí;1310;Pajan;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;2;2;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Manabí;1311;Pichincha;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Manabí;1312;Rocafuerte;0;1;0;0;2;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;2;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;0;0;1;0;1;2;0;2;3;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;3;1;0;0;3;1;6;3;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;1;0;1;0;0
Manabí;1313;Santa Ana;0;0;1;0;0;2;0;1;0;3;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
Manabí;1314;Sucre;2;2;3;3;2;3;3;1;4;1;0;1;1;2;0;1;2;2;1;3;3;3;4;7;1;1;3;3;1;0;0;0;0;1;2;2;2;0;1;3;3;0;0;0;1;1;1;1;2;0;1;0;2;0;1;0;0;1;2;1;0;1;1;0;0;2;2;1;1;0;3;2;2;1;0;1;0;0;1;0;1;1;4;1;0;1;1;0;0;1;0;0;1;1;1;0;1;1;1;2;0;1;1;1;2;0;0;2;3;3;1;1;0;1;1;0;1;4;2;2;0;3;0;0;0;4;1;2;4;1;0;1;4;3;0;0;0;0;0;2;0;0;2;3;0;0
